time,Labels,class_name
20537520,0,Normal Operation
20537728,0,Normal Operation
20537936,0,Normal Operation
20538144,0,Normal Operation
20538352,0,Normal Operation
20538560,0,Normal Operation
20538768,0,Normal Operation
20538976,0,Normal Operation
20539184,0,Normal Operation
20539392,0,Normal Operation
20539600,0,Normal Operation
20539808,0,Normal Operation
20540016,0,Normal Operation
20540224,0,Normal Operation
20540432,0,Normal Operation
20540640,0,Normal Operation
20540848,0,Normal Operation
20541056,0,Normal Operation
20541264,0,Normal Operation
20541472,0,Normal Operation
20541680,0,Normal Operation
20541888,0,Normal Operation
20542096,0,Normal Operation
20542304,0,Normal Operation
20542512,0,Normal Operation
20542720,0,Normal Operation
20542928,0,Normal Operation
20543136,0,Normal Operation
20543344,0,Normal Operation
20543552,0,Normal Operation
20543760,0,Normal Operation
20543968,0,Normal Operation
20544176,0,Normal Operation
20544384,0,Normal Operation
20544592,0,Normal Operation
20544800,0,Normal Operation
20545008,0,Normal Operation
20545216,0,Normal Operation
20545424,0,Normal Operation
20545632,0,Normal Operation
20545840,0,Normal Operation
20546048,0,Normal Operation
20546256,0,Normal Operation
20546464,0,Normal Operation
20546672,0,Normal Operation
20546880,0,Normal Operation
20547088,0,Normal Operation
20547296,0,Normal Operation
20547504,0,Normal Operation
20547712,0,Normal Operation
20547920,0,Normal Operation
20548128,0,Normal Operation
20548336,0,Normal Operation
20548544,0,Normal Operation
20548752,0,Normal Operation
20548960,0,Normal Operation
20549168,0,Normal Operation
20549376,0,Normal Operation
20549584,0,Normal Operation
20549792,0,Normal Operation
20550000,0,Normal Operation
20550208,0,Normal Operation
20550416,0,Normal Operation
20550624,0,Normal Operation
20550832,0,Normal Operation
20551040,0,Normal Operation
20551248,0,Normal Operation
20551456,0,Normal Operation
20551664,0,Normal Operation
20551872,0,Normal Operation
20552080,0,Normal Operation
20552288,0,Normal Operation
20552496,0,Normal Operation
20552704,0,Normal Operation
20552912,0,Normal Operation
20553120,0,Normal Operation
20553328,0,Normal Operation
20553536,0,Normal Operation
20553744,0,Normal Operation
20553952,0,Normal Operation
20554160,0,Normal Operation
20554368,0,Normal Operation
20554576,0,Normal Operation
20554784,0,Normal Operation
20554992,0,Normal Operation
20555200,0,Normal Operation
20555408,0,Normal Operation
20555616,0,Normal Operation
20555824,0,Normal Operation
20556032,0,Normal Operation
20556240,0,Normal Operation
20556448,0,Normal Operation
20556656,0,Normal Operation
20556864,0,Normal Operation
20557072,0,Normal Operation
20557280,0,Normal Operation
20557488,0,Normal Operation
20557696,0,Normal Operation
20557904,0,Normal Operation
20558112,0,Normal Operation
20558320,0,Normal Operation
20558528,0,Normal Operation
20558736,0,Normal Operation
20558944,0,Normal Operation
20559152,0,Normal Operation
20559360,0,Normal Operation
20559568,0,Normal Operation
20559776,0,Normal Operation
20559984,0,Normal Operation
20560192,0,Normal Operation
20560400,0,Normal Operation
20560608,0,Normal Operation
20560816,0,Normal Operation
20561024,0,Normal Operation
20561232,0,Normal Operation
20561440,0,Normal Operation
20561648,0,Normal Operation
20561856,0,Normal Operation
20562064,0,Normal Operation
20562272,0,Normal Operation
20562480,0,Normal Operation
20562688,0,Normal Operation
20562896,0,Normal Operation
20563104,0,Normal Operation
20563312,0,Normal Operation
20563520,0,Normal Operation
20563728,0,Normal Operation
20563936,0,Normal Operation
20564144,0,Normal Operation
20564352,0,Normal Operation
20564560,0,Normal Operation
20564768,0,Normal Operation
20564976,0,Normal Operation
20565184,0,Normal Operation
20565392,0,Normal Operation
20565600,0,Normal Operation
20565808,0,Normal Operation
20566016,0,Normal Operation
20566224,0,Normal Operation
20566432,0,Normal Operation
20566640,0,Normal Operation
20566848,0,Normal Operation
20567056,0,Normal Operation
20567264,0,Normal Operation
20567472,0,Normal Operation
20567680,0,Normal Operation
20567888,0,Normal Operation
20568096,0,Normal Operation
20568304,0,Normal Operation
20568512,0,Normal Operation
20568720,0,Normal Operation
20568928,0,Normal Operation
20569136,0,Normal Operation
20569344,0,Normal Operation
20569552,0,Normal Operation
20569760,0,Normal Operation
20569968,0,Normal Operation
20570176,0,Normal Operation
20570384,0,Normal Operation
20570592,0,Normal Operation
20570800,0,Normal Operation
20571008,0,Normal Operation
20571216,0,Normal Operation
20571424,0,Normal Operation
20571632,0,Normal Operation
20571840,0,Normal Operation
20572048,0,Normal Operation
20572256,0,Normal Operation
20572464,0,Normal Operation
20572672,0,Normal Operation
20572880,0,Normal Operation
20573088,0,Normal Operation
20573296,0,Normal Operation
20573504,0,Normal Operation
20573712,0,Normal Operation
20573920,0,Normal Operation
20574128,0,Normal Operation
20574336,0,Normal Operation
20574544,0,Normal Operation
20574752,0,Normal Operation
20574960,0,Normal Operation
20575168,0,Normal Operation
20575376,0,Normal Operation
20575584,0,Normal Operation
20575792,0,Normal Operation
20576000,0,Normal Operation
20576208,0,Normal Operation
20576416,0,Normal Operation
20576624,0,Normal Operation
20576832,0,Normal Operation
20577040,0,Normal Operation
20577248,0,Normal Operation
20577456,0,Normal Operation
20577664,0,Normal Operation
20577872,0,Normal Operation
20578080,0,Normal Operation
20578288,0,Normal Operation
20578496,0,Normal Operation
20578704,0,Normal Operation
20578912,0,Normal Operation
20579120,0,Normal Operation
20579328,0,Normal Operation
20579536,0,Normal Operation
20579744,0,Normal Operation
20579952,0,Normal Operation
20580160,0,Normal Operation
20580368,0,Normal Operation
20580576,0,Normal Operation
20580784,0,Normal Operation
20580992,0,Normal Operation
20581200,0,Normal Operation
20581408,0,Normal Operation
20581616,0,Normal Operation
20581824,0,Normal Operation
20582032,0,Normal Operation
20582240,0,Normal Operation
20582448,0,Normal Operation
20582656,0,Normal Operation
20582864,0,Normal Operation
20583072,0,Normal Operation
20583280,0,Normal Operation
20583488,0,Normal Operation
20583696,0,Normal Operation
20583904,0,Normal Operation
20584112,0,Normal Operation
20584320,0,Normal Operation
20584528,0,Normal Operation
20584736,0,Normal Operation
20584944,0,Normal Operation
20585152,0,Normal Operation
20585360,0,Normal Operation
20585568,0,Normal Operation
20585776,0,Normal Operation
20585984,0,Normal Operation
20586192,0,Normal Operation
20586400,0,Normal Operation
20586608,0,Normal Operation
20586816,0,Normal Operation
20587024,0,Normal Operation
20587232,0,Normal Operation
20587440,0,Normal Operation
20587648,0,Normal Operation
20587856,0,Normal Operation
20588064,0,Normal Operation
20588272,0,Normal Operation
20588480,0,Normal Operation
20588688,0,Normal Operation
20588896,0,Normal Operation
20589104,0,Normal Operation
20589312,0,Normal Operation
20589520,0,Normal Operation
20589728,0,Normal Operation
20589936,0,Normal Operation
20590144,0,Normal Operation
20590352,0,Normal Operation
20590560,0,Normal Operation
20590768,0,Normal Operation
20590976,0,Normal Operation
20591184,0,Normal Operation
20591392,0,Normal Operation
20591600,0,Normal Operation
20591808,0,Normal Operation
20592016,0,Normal Operation
20592224,0,Normal Operation
20592432,0,Normal Operation
20592640,0,Normal Operation
20592848,0,Normal Operation
20593056,0,Normal Operation
20593264,0,Normal Operation
20593472,0,Normal Operation
20593680,0,Normal Operation
20593888,0,Normal Operation
20594096,0,Normal Operation
20594304,0,Normal Operation
20594512,0,Normal Operation
20594720,0,Normal Operation
20594928,0,Normal Operation
20595136,0,Normal Operation
20595344,0,Normal Operation
20595552,0,Normal Operation
20595760,0,Normal Operation
20595968,0,Normal Operation
20596176,0,Normal Operation
20596384,0,Normal Operation
20596592,0,Normal Operation
20596800,0,Normal Operation
20597008,0,Normal Operation
20597216,0,Normal Operation
20597424,0,Normal Operation
20597632,0,Normal Operation
20597840,0,Normal Operation
20598048,0,Normal Operation
20598256,0,Normal Operation
20598464,0,Normal Operation
20598672,0,Normal Operation
20598880,0,Normal Operation
20599088,0,Normal Operation
20599296,0,Normal Operation
20599504,0,Normal Operation
20599712,0,Normal Operation
20599920,0,Normal Operation
20600128,0,Normal Operation
20600336,0,Normal Operation
20600544,0,Normal Operation
20600752,0,Normal Operation
20600960,0,Normal Operation
20601168,0,Normal Operation
20601376,0,Normal Operation
20601584,0,Normal Operation
20601792,0,Normal Operation
20602000,0,Normal Operation
20602208,0,Normal Operation
20602416,0,Normal Operation
20602624,0,Normal Operation
20602832,0,Normal Operation
20603040,0,Normal Operation
20603248,0,Normal Operation
20603456,0,Normal Operation
20603664,0,Normal Operation
20603872,0,Normal Operation
20604080,0,Normal Operation
20604288,0,Normal Operation
20604496,0,Normal Operation
20604704,0,Normal Operation
20604912,0,Normal Operation
20605120,0,Normal Operation
20605328,0,Normal Operation
20605536,0,Normal Operation
20605744,0,Normal Operation
20605952,0,Normal Operation
20606160,0,Normal Operation
20606368,0,Normal Operation
20606576,0,Normal Operation
20606784,0,Normal Operation
20606992,0,Normal Operation
20607200,0,Normal Operation
20607408,0,Normal Operation
20607616,0,Normal Operation
20607824,0,Normal Operation
20608032,0,Normal Operation
20608240,0,Normal Operation
20608448,0,Normal Operation
20608656,0,Normal Operation
20608864,0,Normal Operation
20609072,0,Normal Operation
20609280,0,Normal Operation
20609488,0,Normal Operation
20609696,0,Normal Operation
20609904,0,Normal Operation
20610112,0,Normal Operation
20610320,0,Normal Operation
20610528,0,Normal Operation
20610736,0,Normal Operation
20610944,0,Normal Operation
20611152,0,Normal Operation
20611360,0,Normal Operation
20611568,0,Normal Operation
20611776,0,Normal Operation
20611984,0,Normal Operation
20612192,0,Normal Operation
20612400,0,Normal Operation
20612608,0,Normal Operation
20612816,0,Normal Operation
20613024,0,Normal Operation
20613232,0,Normal Operation
20613440,0,Normal Operation
20613648,0,Normal Operation
20613856,0,Normal Operation
20614064,0,Normal Operation
20614272,0,Normal Operation
20614480,0,Normal Operation
20614688,0,Normal Operation
20614896,0,Normal Operation
20615104,0,Normal Operation
20615312,0,Normal Operation
20615520,0,Normal Operation
20615728,0,Normal Operation
20615936,0,Normal Operation
20616144,0,Normal Operation
20616352,0,Normal Operation
20616560,0,Normal Operation
20616768,0,Normal Operation
20616976,0,Normal Operation
20617184,0,Normal Operation
20617392,0,Normal Operation
20617600,0,Normal Operation
20617808,0,Normal Operation
20618016,0,Normal Operation
20618224,0,Normal Operation
20618432,0,Normal Operation
20618640,0,Normal Operation
20618848,0,Normal Operation
20619056,0,Normal Operation
20619264,0,Normal Operation
20619472,0,Normal Operation
20619680,0,Normal Operation
20619888,0,Normal Operation
20620096,0,Normal Operation
20620304,0,Normal Operation
20620512,0,Normal Operation
20620720,0,Normal Operation
20620928,0,Normal Operation
20621136,0,Normal Operation
20621344,0,Normal Operation
20621552,0,Normal Operation
20621760,0,Normal Operation
20621968,0,Normal Operation
20622176,0,Normal Operation
20622384,0,Normal Operation
20622592,0,Normal Operation
20622800,0,Normal Operation
20623008,0,Normal Operation
20623216,0,Normal Operation
20623424,0,Normal Operation
20623632,0,Normal Operation
20623840,0,Normal Operation
20624048,0,Normal Operation
20624256,0,Normal Operation
20624464,0,Normal Operation
20624672,0,Normal Operation
20624880,0,Normal Operation
20625088,0,Normal Operation
20625296,0,Normal Operation
20625504,0,Normal Operation
20625712,0,Normal Operation
20625920,0,Normal Operation
20626128,0,Normal Operation
20626336,0,Normal Operation
20626544,0,Normal Operation
20626752,0,Normal Operation
20626960,0,Normal Operation
20627168,0,Normal Operation
20627376,0,Normal Operation
20627584,0,Normal Operation
20627792,0,Normal Operation
20628000,0,Normal Operation
20628208,0,Normal Operation
20628416,0,Normal Operation
20628624,0,Normal Operation
20628832,0,Normal Operation
20629040,0,Normal Operation
20629248,0,Normal Operation
20629456,0,Normal Operation
20629664,0,Normal Operation
20629872,0,Normal Operation
20630080,0,Normal Operation
20630288,0,Normal Operation
20630496,0,Normal Operation
20630704,0,Normal Operation
20630912,0,Normal Operation
20631120,0,Normal Operation
20631328,0,Normal Operation
20631536,0,Normal Operation
20631744,0,Normal Operation
20631952,0,Normal Operation
20632160,0,Normal Operation
20632368,0,Normal Operation
20632576,0,Normal Operation
20632784,0,Normal Operation
20632992,0,Normal Operation
20633200,0,Normal Operation
20633408,0,Normal Operation
20633616,0,Normal Operation
20633824,0,Normal Operation
20634032,0,Normal Operation
20634240,0,Normal Operation
20634448,0,Normal Operation
20634656,0,Normal Operation
20634864,0,Normal Operation
20635072,0,Normal Operation
20635280,0,Normal Operation
20635488,0,Normal Operation
20635696,0,Normal Operation
20635904,0,Normal Operation
20636112,0,Normal Operation
20636320,0,Normal Operation
20636528,0,Normal Operation
20636736,0,Normal Operation
20636944,0,Normal Operation
20637152,0,Normal Operation
20637360,0,Normal Operation
20637568,0,Normal Operation
20637776,0,Normal Operation
20637984,0,Normal Operation
20638192,0,Normal Operation
20638400,0,Normal Operation
20638608,0,Normal Operation
20638816,0,Normal Operation
20639024,0,Normal Operation
20639232,0,Normal Operation
20639440,0,Normal Operation
20639648,0,Normal Operation
20639856,0,Normal Operation
20640064,0,Normal Operation
20640272,0,Normal Operation
20640480,0,Normal Operation
20640688,0,Normal Operation
20640896,0,Normal Operation
20641104,0,Normal Operation
20641312,0,Normal Operation
20641520,0,Normal Operation
20641728,0,Normal Operation
20641936,0,Normal Operation
20642144,0,Normal Operation
20642352,0,Normal Operation
20642560,0,Normal Operation
20642768,0,Normal Operation
20642976,0,Normal Operation
20643184,0,Normal Operation
20643392,0,Normal Operation
20643600,0,Normal Operation
20643808,0,Normal Operation
20644016,0,Normal Operation
20644224,0,Normal Operation
20644432,0,Normal Operation
20644640,0,Normal Operation
20644848,0,Normal Operation
20645056,0,Normal Operation
20645264,0,Normal Operation
20645472,0,Normal Operation
20645680,0,Normal Operation
20645888,0,Normal Operation
20646096,0,Normal Operation
20646304,0,Normal Operation
20646512,0,Normal Operation
20646720,0,Normal Operation
20646928,0,Normal Operation
20647136,0,Normal Operation
20647344,0,Normal Operation
20647552,0,Normal Operation
20647760,0,Normal Operation
20647968,0,Normal Operation
20648176,0,Normal Operation
20648384,0,Normal Operation
20648592,0,Normal Operation
20648800,0,Normal Operation
20649008,0,Normal Operation
20649216,0,Normal Operation
20649424,0,Normal Operation
20649632,0,Normal Operation
20649840,0,Normal Operation
20650048,0,Normal Operation
20650256,0,Normal Operation
20650464,0,Normal Operation
20650672,0,Normal Operation
20650880,0,Normal Operation
20651088,0,Normal Operation
20651296,0,Normal Operation
20651504,0,Normal Operation
20651712,0,Normal Operation
20651920,0,Normal Operation
20652128,0,Normal Operation
20652336,0,Normal Operation
20652544,0,Normal Operation
20652752,0,Normal Operation
20652960,0,Normal Operation
20653168,0,Normal Operation
20653376,0,Normal Operation
20653584,0,Normal Operation
20653792,0,Normal Operation
20654000,0,Normal Operation
20654208,0,Normal Operation
20654416,0,Normal Operation
20654624,0,Normal Operation
20654832,0,Normal Operation
20655040,0,Normal Operation
20655248,0,Normal Operation
20655456,0,Normal Operation
20655664,0,Normal Operation
20655872,0,Normal Operation
20656080,0,Normal Operation
20656288,0,Normal Operation
20656496,0,Normal Operation
20656704,0,Normal Operation
20656912,0,Normal Operation
20657120,0,Normal Operation
20657328,0,Normal Operation
20657536,0,Normal Operation
20657744,0,Normal Operation
20657952,0,Normal Operation
20658160,0,Normal Operation
20658368,0,Normal Operation
20658576,0,Normal Operation
20658784,0,Normal Operation
20658992,0,Normal Operation
20659200,0,Normal Operation
20659408,0,Normal Operation
20659616,0,Normal Operation
20659824,0,Normal Operation
20660032,0,Normal Operation
20660240,0,Normal Operation
20660448,0,Normal Operation
20660656,0,Normal Operation
20660864,0,Normal Operation
20661072,0,Normal Operation
20661280,0,Normal Operation
20661488,0,Normal Operation
20661696,0,Normal Operation
20661904,0,Normal Operation
20662112,0,Normal Operation
20662320,0,Normal Operation
20662528,0,Normal Operation
20662736,0,Normal Operation
20662944,0,Normal Operation
20663152,0,Normal Operation
20663360,0,Normal Operation
20663568,0,Normal Operation
20663776,0,Normal Operation
20663984,0,Normal Operation
20664192,0,Normal Operation
20664400,0,Normal Operation
20664608,0,Normal Operation
20664816,0,Normal Operation
20665024,0,Normal Operation
20665232,0,Normal Operation
20665440,0,Normal Operation
20665648,0,Normal Operation
20665856,0,Normal Operation
20666064,0,Normal Operation
20666272,0,Normal Operation
20666480,0,Normal Operation
20666688,0,Normal Operation
20666896,0,Normal Operation
20667104,0,Normal Operation
20667312,0,Normal Operation
20667520,0,Normal Operation
20667728,0,Normal Operation
20667936,0,Normal Operation
20668144,0,Normal Operation
20668352,0,Normal Operation
20668560,0,Normal Operation
20668768,0,Normal Operation
20668976,0,Normal Operation
20669184,0,Normal Operation
20669392,0,Normal Operation
20669600,0,Normal Operation
20669808,0,Normal Operation
20670016,0,Normal Operation
20670224,0,Normal Operation
20670432,0,Normal Operation
20670640,0,Normal Operation
20670848,0,Normal Operation
20671056,0,Normal Operation
20671264,0,Normal Operation
20671472,0,Normal Operation
20671680,0,Normal Operation
20671888,0,Normal Operation
20672096,0,Normal Operation
20672304,0,Normal Operation
20672512,0,Normal Operation
20672720,0,Normal Operation
20672928,0,Normal Operation
20673136,0,Normal Operation
20673344,0,Normal Operation
20673552,0,Normal Operation
20673760,0,Normal Operation
20673968,0,Normal Operation
20674176,0,Normal Operation
20674384,0,Normal Operation
20674592,0,Normal Operation
20674800,0,Normal Operation
20675008,0,Normal Operation
20675216,0,Normal Operation
20675424,0,Normal Operation
20675632,0,Normal Operation
20675840,0,Normal Operation
20676048,0,Normal Operation
20676256,0,Normal Operation
20676464,0,Normal Operation
20676672,0,Normal Operation
20676880,0,Normal Operation
20677088,0,Normal Operation
20677296,0,Normal Operation
20677504,0,Normal Operation
20677712,0,Normal Operation
20677920,0,Normal Operation
20678128,0,Normal Operation
20678336,0,Normal Operation
20678544,0,Normal Operation
20678752,0,Normal Operation
20678960,0,Normal Operation
20679168,0,Normal Operation
20679376,0,Normal Operation
20679584,0,Normal Operation
20679792,0,Normal Operation
20680000,0,Normal Operation
20680208,0,Normal Operation
20680416,0,Normal Operation
20680624,0,Normal Operation
20680832,0,Normal Operation
20681040,0,Normal Operation
20681248,0,Normal Operation
20681456,0,Normal Operation
20681664,0,Normal Operation
20681872,0,Normal Operation
20682080,0,Normal Operation
20682288,0,Normal Operation
20682496,0,Normal Operation
20682704,0,Normal Operation
20682912,0,Normal Operation
20683120,0,Normal Operation
20683328,0,Normal Operation
20683536,0,Normal Operation
20683744,0,Normal Operation
20683952,0,Normal Operation
20684160,0,Normal Operation
20684368,0,Normal Operation
20684576,0,Normal Operation
20684784,0,Normal Operation
20684992,0,Normal Operation
20685200,0,Normal Operation
20685408,0,Normal Operation
20685616,0,Normal Operation
20685824,0,Normal Operation
20686032,0,Normal Operation
20686240,0,Normal Operation
20686448,0,Normal Operation
20686656,0,Normal Operation
20686864,0,Normal Operation
20687072,0,Normal Operation
20687280,0,Normal Operation
20687488,0,Normal Operation
20687696,0,Normal Operation
20687904,0,Normal Operation
20688112,0,Normal Operation
20688320,0,Normal Operation
20688528,0,Normal Operation
20688736,0,Normal Operation
20688944,0,Normal Operation
20689152,0,Normal Operation
20689360,0,Normal Operation
20689568,0,Normal Operation
20689776,0,Normal Operation
20689984,0,Normal Operation
20690192,0,Normal Operation
20690400,0,Normal Operation
20690608,0,Normal Operation
20690816,0,Normal Operation
20691024,0,Normal Operation
20691232,0,Normal Operation
20691440,0,Normal Operation
20691648,0,Normal Operation
20691856,0,Normal Operation
20692064,0,Normal Operation
20692272,0,Normal Operation
20692480,0,Normal Operation
20692688,0,Normal Operation
20692896,0,Normal Operation
20693104,0,Normal Operation
20693312,0,Normal Operation
20693520,0,Normal Operation
20693728,0,Normal Operation
20693936,0,Normal Operation
20694144,0,Normal Operation
20694352,0,Normal Operation
20694560,0,Normal Operation
20694768,0,Normal Operation
20694976,0,Normal Operation
20695184,0,Normal Operation
20695392,0,Normal Operation
20695600,0,Normal Operation
20695808,0,Normal Operation
20696016,0,Normal Operation
20696224,0,Normal Operation
20696432,0,Normal Operation
20696640,0,Normal Operation
20696848,0,Normal Operation
20697056,0,Normal Operation
20697264,0,Normal Operation
20697472,0,Normal Operation
20697680,0,Normal Operation
20697888,0,Normal Operation
20698096,0,Normal Operation
20698304,0,Normal Operation
20698512,0,Normal Operation
20698720,0,Normal Operation
20698928,0,Normal Operation
20699136,0,Normal Operation
20699344,0,Normal Operation
20699552,0,Normal Operation
20699760,0,Normal Operation
20699968,0,Normal Operation
20700176,0,Normal Operation
20700384,0,Normal Operation
20700592,0,Normal Operation
20700800,0,Normal Operation
20701008,0,Normal Operation
20701216,0,Normal Operation
20701424,0,Normal Operation
20701632,0,Normal Operation
20701840,0,Normal Operation
20702048,0,Normal Operation
20702256,0,Normal Operation
20702464,0,Normal Operation
20702672,0,Normal Operation
20702880,0,Normal Operation
20703088,0,Normal Operation
20703296,0,Normal Operation
20703504,0,Normal Operation
20703712,0,Normal Operation
20703920,0,Normal Operation
20704128,0,Normal Operation
20704336,0,Normal Operation
20704544,0,Normal Operation
20704752,0,Normal Operation
20704960,0,Normal Operation
20705168,0,Normal Operation
20705376,0,Normal Operation
20705584,0,Normal Operation
20705792,0,Normal Operation
20706000,0,Normal Operation
20706208,0,Normal Operation
20706416,0,Normal Operation
20706624,0,Normal Operation
20706832,0,Normal Operation
20707040,0,Normal Operation
20707248,0,Normal Operation
20707456,0,Normal Operation
20707664,0,Normal Operation
20707872,0,Normal Operation
20708080,0,Normal Operation
20708288,0,Normal Operation
20708496,0,Normal Operation
20708704,0,Normal Operation
20708912,0,Normal Operation
20709120,0,Normal Operation
20709328,0,Normal Operation
20709536,0,Normal Operation
20709744,0,Normal Operation
20709952,0,Normal Operation
20710160,0,Normal Operation
20710368,0,Normal Operation
20710576,0,Normal Operation
20710784,0,Normal Operation
20710992,0,Normal Operation
20711200,0,Normal Operation
20711408,0,Normal Operation
20711616,0,Normal Operation
20711824,0,Normal Operation
20712032,0,Normal Operation
20712240,0,Normal Operation
20712448,0,Normal Operation
20712656,0,Normal Operation
20712864,0,Normal Operation
20713072,0,Normal Operation
20713280,0,Normal Operation
20713488,0,Normal Operation
20713696,0,Normal Operation
20713904,0,Normal Operation
20714112,0,Normal Operation
20714320,0,Normal Operation
20714528,0,Normal Operation
20714736,0,Normal Operation
20714944,0,Normal Operation
20715152,0,Normal Operation
20715360,0,Normal Operation
20715568,0,Normal Operation
20715776,0,Normal Operation
20715984,0,Normal Operation
20716192,0,Normal Operation
20716400,0,Normal Operation
20716608,0,Normal Operation
20716816,0,Normal Operation
20717024,0,Normal Operation
20717232,0,Normal Operation
20717440,0,Normal Operation
20717648,0,Normal Operation
20717856,0,Normal Operation
20718064,0,Normal Operation
20718272,0,Normal Operation
20718480,0,Normal Operation
20718688,0,Normal Operation
20718896,0,Normal Operation
20719104,0,Normal Operation
20719312,0,Normal Operation
20719520,0,Normal Operation
20719728,0,Normal Operation
20719936,0,Normal Operation
20720144,0,Normal Operation
20720352,0,Normal Operation
20720560,0,Normal Operation
20720768,0,Normal Operation
20720976,0,Normal Operation
20721184,0,Normal Operation
20721392,0,Normal Operation
20721600,0,Normal Operation
20721808,0,Normal Operation
20722016,0,Normal Operation
20722224,0,Normal Operation
20722432,0,Normal Operation
20722640,0,Normal Operation
20722848,0,Normal Operation
20723056,0,Normal Operation
20723264,0,Normal Operation
20723472,0,Normal Operation
20723680,0,Normal Operation
20723888,0,Normal Operation
20724096,0,Normal Operation
20724304,0,Normal Operation
20724512,0,Normal Operation
20724720,0,Normal Operation
20724928,0,Normal Operation
20725136,0,Normal Operation
20725344,0,Normal Operation
20725552,0,Normal Operation
20725760,0,Normal Operation
20725968,0,Normal Operation
20726176,0,Normal Operation
20726384,0,Normal Operation
20726592,0,Normal Operation
20726800,0,Normal Operation
20727008,0,Normal Operation
20727216,0,Normal Operation
20727424,0,Normal Operation
20727632,0,Normal Operation
20727840,0,Normal Operation
20728048,0,Normal Operation
20728256,0,Normal Operation
20728464,0,Normal Operation
20728672,0,Normal Operation
20728880,0,Normal Operation
20729088,0,Normal Operation
20729296,0,Normal Operation
20729504,0,Normal Operation
20729712,0,Normal Operation
20729920,0,Normal Operation
20730128,0,Normal Operation
20730336,0,Normal Operation
20730544,0,Normal Operation
20730752,0,Normal Operation
20730960,0,Normal Operation
20731168,0,Normal Operation
20731376,0,Normal Operation
20731584,0,Normal Operation
20731792,0,Normal Operation
20732000,0,Normal Operation
20732208,0,Normal Operation
20732416,0,Normal Operation
20732624,0,Normal Operation
20732832,0,Normal Operation
20733040,0,Normal Operation
20733248,0,Normal Operation
20733456,0,Normal Operation
20733664,0,Normal Operation
20733872,0,Normal Operation
20734080,0,Normal Operation
20734288,0,Normal Operation
20734496,0,Normal Operation
20734704,0,Normal Operation
20734912,0,Normal Operation
20735120,0,Normal Operation
20735328,0,Normal Operation
20735536,0,Normal Operation
20735744,0,Normal Operation
20735952,0,Normal Operation
20736160,0,Normal Operation
20736368,0,Normal Operation
20736576,0,Normal Operation
20736784,0,Normal Operation
20736992,0,Normal Operation
20737200,0,Normal Operation
20737408,0,Normal Operation
20737616,0,Normal Operation
20737824,0,Normal Operation
20738032,0,Normal Operation
20738240,0,Normal Operation
20738448,0,Normal Operation
20738656,0,Normal Operation
20738864,0,Normal Operation
20739072,0,Normal Operation
20739280,0,Normal Operation
20739488,0,Normal Operation
20739696,0,Normal Operation
20739904,0,Normal Operation
20740112,0,Normal Operation
20740320,0,Normal Operation
20740528,0,Normal Operation
20740736,0,Normal Operation
20740944,0,Normal Operation
20741152,0,Normal Operation
20741360,0,Normal Operation
20741568,0,Normal Operation
20741776,0,Normal Operation
20741984,0,Normal Operation
20742192,0,Normal Operation
20742400,0,Normal Operation
20742608,0,Normal Operation
20742816,0,Normal Operation
20743024,0,Normal Operation
20743232,0,Normal Operation
20743440,0,Normal Operation
20743648,0,Normal Operation
20743856,0,Normal Operation
20744064,0,Normal Operation
20744272,0,Normal Operation
20744480,0,Normal Operation
20744688,0,Normal Operation
20744896,0,Normal Operation
20745104,0,Normal Operation
20745312,0,Normal Operation
20745520,0,Normal Operation
20745728,0,Normal Operation
20745936,0,Normal Operation
20746144,0,Normal Operation
20746352,0,Normal Operation
20746560,0,Normal Operation
20746768,0,Normal Operation
20746976,0,Normal Operation
20747184,0,Normal Operation
20747392,0,Normal Operation
20747600,0,Normal Operation
20747808,0,Normal Operation
20748016,0,Normal Operation
20748224,0,Normal Operation
20748432,0,Normal Operation
20748640,0,Normal Operation
20748848,0,Normal Operation
20749056,0,Normal Operation
20749264,0,Normal Operation
20749472,0,Normal Operation
20749680,0,Normal Operation
20749888,0,Normal Operation
20750096,0,Normal Operation
20750304,0,Normal Operation
20750512,0,Normal Operation
20750720,0,Normal Operation
20750928,0,Normal Operation
20751136,0,Normal Operation
20751344,0,Normal Operation
20751552,0,Normal Operation
20751760,0,Normal Operation
20751968,0,Normal Operation
20752176,0,Normal Operation
20752384,0,Normal Operation
20752592,0,Normal Operation
20752800,0,Normal Operation
20753008,0,Normal Operation
20753216,0,Normal Operation
20753424,0,Normal Operation
20753632,0,Normal Operation
20753840,0,Normal Operation
20754048,0,Normal Operation
20754256,0,Normal Operation
20754464,0,Normal Operation
20754672,0,Normal Operation
20754880,0,Normal Operation
20755088,0,Normal Operation
20755296,0,Normal Operation
20755504,0,Normal Operation
20755712,0,Normal Operation
20755920,0,Normal Operation
20756128,0,Normal Operation
20756336,0,Normal Operation
20756544,0,Normal Operation
20756752,0,Normal Operation
20756960,0,Normal Operation
20757168,0,Normal Operation
20757376,0,Normal Operation
20757584,0,Normal Operation
20757792,0,Normal Operation
20758000,0,Normal Operation
20758208,0,Normal Operation
20758416,0,Normal Operation
20758624,0,Normal Operation
20758832,0,Normal Operation
20759040,0,Normal Operation
20759248,0,Normal Operation
20759456,0,Normal Operation
20759664,0,Normal Operation
20759872,0,Normal Operation
20760080,0,Normal Operation
20760288,0,Normal Operation
20760496,0,Normal Operation
20760704,0,Normal Operation
20760912,0,Normal Operation
20761120,0,Normal Operation
